timestamp,env,run_id,attack_id,adversary,scenario,expected,actual,blocked,status,reason,raw_log_path
2026-07-05T20:12:38Z,aks-real-sevsnp,run-2,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:13:51Z,aks-real-sevsnp,run-3,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-3.csv
2026-07-05T20:13:51Z,aks-real-sevsnp,run-3,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-3.csv
2026-07-05T20:13:51Z,aks-real-sevsnp,run-3,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-3.csv
2026-07-05T20:13:51Z,aks-real-sevsnp,run-3,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-3.csv
2026-07-05T20:13:51Z,aks-real-sevsnp,run-3,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-3.csv
2026-07-05T20:15:00Z,aks-real-sevsnp,run-3,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:16:17Z,aks-real-sevsnp,run-4,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-4.csv
2026-07-05T20:16:17Z,aks-real-sevsnp,run-4,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-4.csv
2026-07-05T20:16:17Z,aks-real-sevsnp,run-4,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-4.csv
2026-07-05T20:16:17Z,aks-real-sevsnp,run-4,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-4.csv
2026-07-05T20:16:17Z,aks-real-sevsnp,run-4,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-4.csv
2026-07-05T20:17:27Z,aks-real-sevsnp,run-4,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:18:49Z,aks-real-sevsnp,run-5,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-5.csv
2026-07-05T20:18:49Z,aks-real-sevsnp,run-5,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-5.csv
2026-07-05T20:18:49Z,aks-real-sevsnp,run-5,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-5.csv
2026-07-05T20:18:49Z,aks-real-sevsnp,run-5,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-5.csv
2026-07-05T20:18:49Z,aks-real-sevsnp,run-5,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-5.csv
2026-07-05T20:20:04Z,aks-real-sevsnp,run-5,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:21:20Z,aks-real-sevsnp,run-6,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-6.csv
2026-07-05T20:21:20Z,aks-real-sevsnp,run-6,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-6.csv
2026-07-05T20:21:20Z,aks-real-sevsnp,run-6,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-6.csv
2026-07-05T20:21:20Z,aks-real-sevsnp,run-6,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-6.csv
2026-07-05T20:21:20Z,aks-real-sevsnp,run-6,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-6.csv
2026-07-05T20:22:31Z,aks-real-sevsnp,run-6,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:23:53Z,aks-real-sevsnp,run-7,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-7.csv
2026-07-05T20:23:53Z,aks-real-sevsnp,run-7,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-7.csv
2026-07-05T20:23:53Z,aks-real-sevsnp,run-7,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-7.csv
2026-07-05T20:23:53Z,aks-real-sevsnp,run-7,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-7.csv
2026-07-05T20:23:53Z,aks-real-sevsnp,run-7,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-7.csv
2026-07-05T20:25:02Z,aks-real-sevsnp,run-7,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:26:18Z,aks-real-sevsnp,run-8,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-8.csv
2026-07-05T20:26:18Z,aks-real-sevsnp,run-8,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-8.csv
2026-07-05T20:26:18Z,aks-real-sevsnp,run-8,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-8.csv
2026-07-05T20:26:18Z,aks-real-sevsnp,run-8,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-8.csv
2026-07-05T20:26:18Z,aks-real-sevsnp,run-8,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-8.csv
2026-07-05T20:27:30Z,aks-real-sevsnp,run-8,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:28:46Z,aks-real-sevsnp,run-9,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-9.csv
2026-07-05T20:28:46Z,aks-real-sevsnp,run-9,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-9.csv
2026-07-05T20:28:46Z,aks-real-sevsnp,run-9,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-9.csv
2026-07-05T20:28:46Z,aks-real-sevsnp,run-9,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-9.csv
2026-07-05T20:28:46Z,aks-real-sevsnp,run-9,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-9.csv
2026-07-05T20:29:57Z,aks-real-sevsnp,run-9,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:31:14Z,aks-real-sevsnp,run-10,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-10.csv
2026-07-05T20:31:14Z,aks-real-sevsnp,run-10,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-10.csv
2026-07-05T20:31:14Z,aks-real-sevsnp,run-10,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-10.csv
2026-07-05T20:31:14Z,aks-real-sevsnp,run-10,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-10.csv
2026-07-05T20:31:14Z,aks-real-sevsnp,run-10,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-10.csv
2026-07-05T20:32:24Z,aks-real-sevsnp,run-10,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:33:39Z,aks-real-sevsnp,run-11,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-11.csv
2026-07-05T20:33:39Z,aks-real-sevsnp,run-11,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-11.csv
2026-07-05T20:33:39Z,aks-real-sevsnp,run-11,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-11.csv
2026-07-05T20:33:39Z,aks-real-sevsnp,run-11,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-11.csv
2026-07-05T20:33:39Z,aks-real-sevsnp,run-11,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-11.csv
2026-07-05T20:34:45Z,aks-real-sevsnp,run-11,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:35:59Z,aks-real-sevsnp,run-12,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-12.csv
2026-07-05T20:35:59Z,aks-real-sevsnp,run-12,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-12.csv
2026-07-05T20:35:59Z,aks-real-sevsnp,run-12,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-12.csv
2026-07-05T20:35:59Z,aks-real-sevsnp,run-12,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-12.csv
2026-07-05T20:35:59Z,aks-real-sevsnp,run-12,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-12.csv
2026-07-05T20:37:12Z,aks-real-sevsnp,run-12,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:38:31Z,aks-real-sevsnp,run-13,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-13.csv
2026-07-05T20:38:31Z,aks-real-sevsnp,run-13,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-13.csv
2026-07-05T20:38:31Z,aks-real-sevsnp,run-13,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-13.csv
2026-07-05T20:38:31Z,aks-real-sevsnp,run-13,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-13.csv
2026-07-05T20:38:31Z,aks-real-sevsnp,run-13,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-13.csv
2026-07-05T20:39:41Z,aks-real-sevsnp,run-13,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:41:04Z,aks-real-sevsnp,run-14,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-14.csv
2026-07-05T20:41:04Z,aks-real-sevsnp,run-14,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-14.csv
2026-07-05T20:41:04Z,aks-real-sevsnp,run-14,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-14.csv
2026-07-05T20:41:04Z,aks-real-sevsnp,run-14,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-14.csv
2026-07-05T20:41:04Z,aks-real-sevsnp,run-14,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-14.csv
2026-07-05T20:42:17Z,aks-real-sevsnp,run-14,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:43:44Z,aks-real-sevsnp,run-15,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-15.csv
2026-07-05T20:43:44Z,aks-real-sevsnp,run-15,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-15.csv
2026-07-05T20:43:44Z,aks-real-sevsnp,run-15,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-15.csv
2026-07-05T20:43:44Z,aks-real-sevsnp,run-15,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-15.csv
2026-07-05T20:43:44Z,aks-real-sevsnp,run-15,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-15.csv
2026-07-05T20:44:59Z,aks-real-sevsnp,run-15,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:46:20Z,aks-real-sevsnp,run-16,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-16.csv
2026-07-05T20:46:20Z,aks-real-sevsnp,run-16,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-16.csv
2026-07-05T20:46:20Z,aks-real-sevsnp,run-16,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-16.csv
2026-07-05T20:46:20Z,aks-real-sevsnp,run-16,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-16.csv
2026-07-05T20:46:20Z,aks-real-sevsnp,run-16,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-16.csv
2026-07-05T20:47:37Z,aks-real-sevsnp,run-16,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:48:56Z,aks-real-sevsnp,run-17,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-17.csv
2026-07-05T20:48:56Z,aks-real-sevsnp,run-17,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-17.csv
2026-07-05T20:48:56Z,aks-real-sevsnp,run-17,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-17.csv
2026-07-05T20:48:56Z,aks-real-sevsnp,run-17,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-17.csv
2026-07-05T20:48:56Z,aks-real-sevsnp,run-17,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-17.csv
2026-07-05T20:50:10Z,aks-real-sevsnp,run-17,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:51:34Z,aks-real-sevsnp,run-18,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-18.csv
2026-07-05T20:51:34Z,aks-real-sevsnp,run-18,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-18.csv
2026-07-05T20:51:34Z,aks-real-sevsnp,run-18,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-18.csv
2026-07-05T20:51:34Z,aks-real-sevsnp,run-18,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-18.csv
2026-07-05T20:51:34Z,aks-real-sevsnp,run-18,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-18.csv
2026-07-05T20:52:49Z,aks-real-sevsnp,run-18,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:54:14Z,aks-real-sevsnp,run-19,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-19.csv
2026-07-05T20:54:14Z,aks-real-sevsnp,run-19,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-19.csv
2026-07-05T20:54:14Z,aks-real-sevsnp,run-19,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-19.csv
2026-07-05T20:54:14Z,aks-real-sevsnp,run-19,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-19.csv
2026-07-05T20:54:14Z,aks-real-sevsnp,run-19,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-19.csv
2026-07-05T20:55:32Z,aks-real-sevsnp,run-19,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:56:50Z,aks-real-sevsnp,run-20,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-20.csv
2026-07-05T20:56:50Z,aks-real-sevsnp,run-20,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-20.csv
2026-07-05T20:56:50Z,aks-real-sevsnp,run-20,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-20.csv
2026-07-05T20:56:50Z,aks-real-sevsnp,run-20,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-20.csv
2026-07-05T20:56:50Z,aks-real-sevsnp,run-20,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-20.csv
2026-07-05T20:58:01Z,aks-real-sevsnp,run-20,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T20:59:14Z,aks-real-sevsnp,run-21,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-21.csv
2026-07-05T20:59:14Z,aks-real-sevsnp,run-21,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-21.csv
2026-07-05T20:59:14Z,aks-real-sevsnp,run-21,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-21.csv
2026-07-05T20:59:14Z,aks-real-sevsnp,run-21,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-21.csv
2026-07-05T20:59:14Z,aks-real-sevsnp,run-21,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-21.csv
2026-07-05T21:00:21Z,aks-real-sevsnp,run-21,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T21:01:39Z,aks-real-sevsnp,run-22,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-22.csv
2026-07-05T21:01:39Z,aks-real-sevsnp,run-22,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-22.csv
2026-07-05T21:01:39Z,aks-real-sevsnp,run-22,A5,adversary,Forbidden runtimeClass simulated-kata-qemu-snp on sensitive pod,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-22.csv
2026-07-05T21:01:39Z,aks-real-sevsnp,run-22,A5b,adversary,Missing required model-digest annotation,BLOCKED,DENIED,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-22.csv
2026-07-05T21:01:39Z,aks-real-sevsnp,run-22,A8,adversary,Tampered placement token signature,BLOCKED,FAIL,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-22.csv
2026-07-05T21:02:43Z,aks-real-sevsnp,run-22,A10,ADV-2/3,compromised-node-forge-evidence,BLOCKED,see-csv,yes,EXECUTED,,article1/results/raw/aks/a10/a10-rbac-results.csv
2026-07-05T21:03:56Z,aks-real-sevsnp,run-23,A1,adversary,"Forged attested=true label, no evidence",BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-23.csv
2026-07-05T21:03:56Z,aks-real-sevsnp,run-23,A4,adversary,Evidence TEE=SEV-SNP but policy requires TDX,BLOCKED,PENDING,yes,EXECUTED,,article1/results/raw/aks/security-runs/attacks-23.csv
